ticker,entry_time,exit_time,entry,exit,ret_pct,reason,proba,win
DAIO,2025-04-02 15:30:00+00:00,2025-04-02 19:30:00+00:00,2.4704,2.47,-0.016,timeout,0.6187,0
CELZ,2025-04-02 17:30:00+00:00,2025-04-02 19:30:00+00:00,2.1866,2.1,-3.96,stop,0.6107,0
ONMD,2025-04-03 14:30:00+00:00,2025-04-03 15:30:00+00:00,0.52,0.57,9.615,target,0.6198,1
ONMD,2025-04-03 15:30:00+00:00,2025-04-03 18:30:00+00:00,0.534,0.5,-6.367,stop,0.617,0
PODC,2025-04-03 15:30:00+00:00,2025-04-03 18:30:00+00:00,1.69,1.71,1.183,timeout,0.6198,1
DAIO,2025-04-03 18:30:00+00:00,2025-04-04 14:30:00+00:00,2.41,2.36,-2.075,timeout,0.6036,0
ONMD,2025-04-03 19:30:00+00:00,2025-04-04 15:30:00+00:00,0.501,0.549,9.581,target,0.6079,1
SFIX,2025-04-04 14:30:00+00:00,2025-04-04 17:30:00+00:00,2.695,2.875,6.679,timeout,0.6033,1
FLS,2025-04-04 14:30:00+00:00,2025-04-04 17:30:00+00:00,39.125,39.89,1.955,timeout,0.6069,1
MYRG,2025-04-04 14:30:00+00:00,2025-04-04 17:30:00+00:00,100.3,103.46,3.151,timeout,0.6035,1
LRCX,2025-04-04 14:30:00+00:00,2025-04-04 17:30:00+00:00,59.6,59.51,-0.151,timeout,0.6013,0
CELC,2025-04-04 14:30:00+00:00,2025-04-04 15:30:00+00:00,8.27,7.935,-4.051,stop,0.606,0
CEG,2025-04-04 14:30:00+00:00,2025-04-04 17:30:00+00:00,166.03,168.26,1.343,timeout,0.6237,1
TER,2025-04-04 14:30:00+00:00,2025-04-04 17:30:00+00:00,69.005,68.91,-0.138,timeout,0.6179,0
MGNX,2025-04-04 14:30:00+00:00,2025-04-04 17:30:00+00:00,1.075,1.05,-2.326,timeout,0.6137,0
ALGM,2025-04-04 14:30:00+00:00,2025-04-04 17:30:00+00:00,20.84,21.245,1.943,timeout,0.6259,1
PODC,2025-04-04 14:30:00+00:00,2025-04-04 17:30:00+00:00,1.55,1.54,-0.645,timeout,0.6306,0
